Video_Title,Video_ID,User_Name,Comment_Content,Published_Date,SentimentScore,PositiveWords,NegativeWords,AgreeableWords,NeutralRaceWords,WhiteSlurWords,BlackSlurWords,HispanicSlurWords,GeneralSlurs
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,ParisDiamond,OMG I loved these videos they put my whole life into perspective  WELL DONE   ,2012-08-22,0,1,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Melissa Med,i love her accent  D,2012-08-22,0,1,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,AllisInWndrlnd,Wow  I m sorry that some people are stupid. If I ever talked like I would  hope someone would punch me.,2012-08-22,0,0,0,0,0,0,0,0,1
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,chescaleigh,google  sarah baartman ,2012-08-22,0,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,upstageproductions,Sweetie no  They are worse outside of Ontario... I m in Saskatchewan now...  HELP ,2012-08-22,0,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Gayla Cant,o.o wow u acted just the way i used act ..... good job,2012-08-22,0,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,DJay31,Most definitely.,2012-08-22,0,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,KyrasLife,all those things you said i heard     most were said to me  ,2012-08-22,0,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Diego parker,Hahaha,2012-08-22,0,1,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,kikimamaz131,is that beyonce   lmao i died then,2012-08-22,0,1,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,upstageproductions,UGH I JUST started hearing it. This 19 yr old acts like its a puppy she  wants  a little black baby boy  ,2012-08-22,0,0,0,0,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Glenn Bates, Do you even know your father   I thought I was gonna choke laughing so  hard. The first Shit White Girls Say to Black Girls was hilarious as well.  Great videos ,2012-08-22,0,1,0,0,2,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,gia,Someone really asked you that       S,2012-08-23,0,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,thewildonesince93,Haha well personally I found it hilarious...I m black British and I had  things like that said to me and you have to just laugh.  Think some people  need to just lighten up a little  ,2012-08-23,0,2,0,0,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,kejzawn1,Lol  you know your dad  ,2012-08-23,0,1,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Tcutie123456789, sherdogsucks im half black  and i wouldnt find that racist but someone  else might.,2012-08-23,0,0,1,0,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,haruhi0susumZ, 0.125,2012-08-23,0,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,SPIZCRAZZZY,you...are...amazing.  3,2012-08-23,0,1,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,jonmday87,Hilarious ,2012-08-23,0,1,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,crazedocc,no i wasnt saying that problems come from black people    .. if you look at  hwat you said you said black africans... its either black people or just  africans thats what i meant like umm yea,2012-08-23,0,0,0,0,1,0,1,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,LAtttiful, Why are black ppl so loud   I got asked this. Lmao smdh. Its was more like   omg I heard a group a ghettoo blACK kids laughing and theyy were so loud   Like what is so funny  Oh  but your not like them  youre not... ghetto     ,2012-08-23,0,2,0,0,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,ParisDiamond,OMG I loved these videos they put my whole life into perspective  WELL DONE   ,2012-08-23,0,1,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Melissa Med,i love her accent  D,2012-08-23,0,1,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,AllisInWndrlnd,Wow  I m sorry that some people are stupid. If I ever talked like I would  hope someone would punch me.,2012-08-23,0,0,0,0,0,0,0,0,1
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,chescaleigh,google  sarah baartman ,2012-08-23,0,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,upstageproductions,Sweetie no  They are worse outside of Ontario... I m in Saskatchewan now...  HELP ,2012-08-23,0,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Gayla Cant,o.o wow u acted just the way i used act ..... good job,2012-08-23,0,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,DJay31,Most definitely.,2012-08-24,0,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,KyrasLife,all those things you said i heard     most were said to me  ,2012-08-24,0,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Diego parker,Hahaha,2012-08-24,0,1,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,kikimamaz131,is that beyonce   lmao i died then,2012-08-24,0,1,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,upstageproductions,UGH I JUST started hearing it. This 19 yr old acts like its a puppy she  wants  a little black baby boy  ,2012-08-24,0,0,0,0,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Glenn Bates, Do you even know your father   I thought I was gonna choke laughing so  hard. The first Shit White Girls Say to Black Girls was hilarious as well.  Great videos ,2012-08-24,0,1,0,0,2,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,gia,Someone really asked you that       S,2012-08-24,0,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,thewildonesince93,Haha well personally I found it hilarious...I m black British and I had  things like that said to me and you have to just laugh.  Think some people  need to just lighten up a little  ,2012-08-24,0,2,0,0,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,kejzawn1,Lol  you know your dad  ,2012-08-24,0,1,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Tcutie123456789, sherdogsucks im half black  and i wouldnt find that racist but someone  else might.,2012-08-24,0,0,1,0,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,haruhi0susumiya,those are included in part 1,2012-08-24,0,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,chescaleigh, shit black girls say  is a black man impersonating a black woman and  saying all sorts of problematic things and making light of domestic  violence and insinuating that all black women have children out of wedlock.  it has over 10 million views aaaaaaaand no one is complaining about it. ,2012-08-25,0,0,0,0,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,CursedRunaway,The acting is just.... on point.  He had a  fill in the blank . YA KNOW  WHAT I M TALKING ABOUT ,2012-08-25,0,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Crissy, I ve always wanted to adopt a little black boy  This was said to me and I  have a story about this one. ,2012-08-25,0,0,0,0,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,aygecko,black girls are loud indeed  why,2012-08-25,0,0,0,0,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,chescaleigh,you re entitled to your opinion  plenty of people disagree  including the  college professors who use this video in their classrooms  or the countless  schools that have had me speak to their students including NYU  Cornell and  FIT    since you ve now left dozens of comments on my videos  you already  know I don t believe racism against white people exists. prejudice  sure.  racism  nope. keep asking and i ll keep giving you the same response. ,2012-08-25,0,0,0,0,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,jrmetmoi,Ha ha ha haaaaaaaaaaaaaaaa The mind is a terrible thing and it ends up  getting wasted anyway  XD,2012-08-25,0,1,1,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,upstageproductions,I was addressing MasterfulInsane s comment of    ask any black person  not  every black person has had those experiences.  Meaning that most likely the  black people who haven t experienced discrimination or SMH inducing  comments maybe Aubry aka Drake or Kanye West... Oh but Aubry  started from  the bottom  and Kanye is very aware of race relations in the U.S.,2012-08-25,0,0,0,0,1,0,0,0,0
